,Agenda_issue,Belieftruth_tree,Burnt,Camp_site,Chosen_instrument,Empty,Firefighters,Prevention,Run_number,Thick_forest,Thin_forest
238,2,"[-0.35767, -0.41904, -0.9446, -0.82185, 0.10652, 0.166, -0.69567, 0.8, 1.0, -0.0884]",2925,1166,12.0,4558,9.9999999999994e-239,0.009999999999825582,16,65,913
239,2,"[-0.35525, -0.41224, -0.94905, -0.83505, 0.12456, 0.082, -0.71333, 0.8, 1.0, -0.0846]",3060,1082,12.0,4577,9.9999999999994e-240,0.009999999999843023,16,53,860
240,2,"[-0.3582, -0.42117, -0.9483, -0.82235, 0.10596, 0.168, -0.70433, 0.8, 1.0, -0.0924]",3029,1168,12.0,4538,9.999999999999398e-241,0.00999999999985872,16,49,887
241,2,"[-0.35909, -0.42399, -0.9449, -0.8151, 0.09692, 0.215, -0.68567, 0.8, 1.0, -0.0898]",2898,1215,12.0,4551,9.9999999999994e-242,0.009999999999872848,16,53,943
242,2,"[-0.36095, -0.42863, -0.94225, -0.8069, 0.085, 0.265, -0.682, 0.8, 1.0, -0.0966]",2839,1265,12.0,4517,9.9999999999994e-243,0.009999999999885564,16,67,954
243,2,"[-0.35943, -0.42466, -0.94155, -0.8111, 0.09224, 0.235, -0.68333, 0.8, 1.0, -0.0892]",2812,1235,12.0,4554,9.9999999999994e-244,0.009999999999897008,16,73,950
244,2,"[-0.36018, -0.42653, -0.9459, -0.8132, 0.09284, 0.226, -0.69733, 0.8, 1.0, -0.0982]",2916,1226,12.0,4509,9.999999999999398e-245,0.009999999999907307,16,58,908
245,2,"[-0.36038, -0.4251, -0.94505, -0.8156, 0.09484, 0.206, -0.70367, 0.8, 1.0, -0.1058]",2979,1206,12.0,4471,9.999999999999398e-246,0.009999999999916576,16,70,889
246,2,"[-0.35653, -0.41206, -0.94735, -0.8363, 0.12324, 0.074, -0.701, 0.8, 1.0, -0.0994]",3078,1074,12.0,4503,9.999999999999394e-247,0.009999999999924918,16,52,897
247,2,"[-0.35796, -0.41873, -0.9463, -0.82475, 0.10884, 0.15, -0.697, 0.8, 1.0, -0.0948]",2996,1150,12.0,4526,9.999999999999394e-248,0.009999999999932426,16,55,909
248,2,"[-0.36079, -0.42751, -0.9465, -0.81305, 0.09148, 0.228, -0.69833, 0.8, 1.0, -0.1036]",2947,1228,12.0,4482,9.99999999999939e-249,0.009999999999939183,16,55,905
249,2,"[-0.35842, -0.41919, -0.94855, -0.827, 0.11016, 0.136, -0.709, 0.8, 1.0, -0.1028]",3051,1136,12.0,4486,9.999999999999386e-250,0.009999999999945264,16,52,873
250,2,"[-0.35574, -0.41219, -0.9471, -0.8342, 0.12272, 0.087, -0.70233, 0.8, 1.0, -0.0884]",3012,1087,12.0,4558,9.999999999999386e-251,0.009999999999950738,16,55,893
251,2,"[-0.35812, -0.4209, -0.94675, -0.8212, 0.10496, 0.175, -0.696, 0.8, 1.0, -0.09]",2988,1175,12.0,4550,9.99999999999939e-252,0.009999999999955664,16,51,912
252,2,"[-0.36135, -0.43028, -0.9458, -0.80795, 0.08524, 0.261, -0.69667, 0.8, 1.0, -0.1012]",2951,1261,12.0,4494,9.999999999999378e-253,0.009999999999960098,16,58,910
253,2,"[-0.36113, -0.42705, -0.94855, -0.8167, 0.09444, 0.209, -0.696, 0.8, 1.0, -0.111]",2980,1209,12.0,4445,9.99999999999937e-254,0.009999999999964088,16,39,912
254,2,"[-0.35955, -0.42247, -0.94715, -0.8213, 0.1022, 0.174, -0.69967, 0.8, 1.0, -0.1046]",2993,1174,12.0,4477,9.99999999999937e-255,0.009999999999967679,16,52,901
255,2,"[-0.35896, -0.42266, -0.9492, -0.8218, 0.10388, 0.175, -0.70033, 0.8, 1.0, -0.0978]",3011,1175,12.0,4511,9.999999999999371e-256,0.00999999999997091,16,39,899
256,2,"[-0.35884, -0.42158, -0.95105, -0.82555, 0.10788, 0.148, -0.71867, 0.8, 1.0, -0.1036]",3129,1148,12.0,4482,9.999999999999368e-257,0.00999999999997382,16,45,844
257,2,"[-0.35952, -0.42417, -0.94845, -0.81915, 0.10012, 0.189, -0.70633, 0.8, 1.0, -0.1004]",3022,1189,12.0,4498,9.999999999999371e-258,0.009999999999976437,16,50,881
258,2,"[-0.35882, -0.42265, -0.9483, -0.82065, 0.103, 0.18, -0.70233, 0.8, 1.0, -0.0956]",2990,1180,12.0,4522,9.999999999999368e-259,0.009999999999978793,16,47,893
259,2,"[-0.35929, -0.42502, -0.9474, -0.81595, 0.09736, 0.211, -0.69733, 0.8, 1.0, -0.0926]",2938,1211,12.0,4537,9.999999999999365e-260,0.009999999999980913,16,48,908
260,2,"[-0.35887, -0.42172, -0.9458, -0.8201, 0.10236, 0.184, -0.68467, 0.8, 1.0, -0.095]",2922,1184,12.0,4525,9.999999999999362e-261,0.009999999999982821,16,46,946
261,2,"[-0.35763, -0.41815, -0.94875, -0.8277, 0.11244, 0.132, -0.70833, 0.8, 1.0, -0.0958]",3020,1132,12.0,4521,9.999999999999362e-262,0.009999999999984539,16,50,875
262,2,"[-0.35734, -0.41804, -0.95075, -0.82935, 0.11468, 0.123, -0.71567, 0.8, 1.0, -0.0948]",3030,1123,12.0,4526,9.999999999999356e-263,0.009999999999986084,16,44,853
263,2,"[-0.35807, -0.41962, -0.9486, -0.8255, 0.10936, 0.147, -0.70633, 0.8, 1.0, -0.0964]",3060,1147,12.0,4518,9.999999999999358e-264,0.009999999999987476,16,49,881
264,2,"[-0.35794, -0.41849, -0.94695, -0.82585, 0.10996, 0.144, -0.69733, 0.8, 1.0, -0.096]",3019,1144,12.0,4520,9.999999999999348e-265,0.009999999999988728,16,51,908
265,2,"[-0.35849, -0.42071, -0.94115, -0.8167, 0.09972, 0.196, -0.68567, 0.8, 1.0, -0.0898]",2886,1196,12.0,4551,9.999999999999346e-266,0.009999999999989856,16,78,943
266,2,"[-0.35841, -0.4217, -0.94265, -0.81605, 0.09924, 0.202, -0.69067, 0.8, 1.0, -0.0872]",2867,1202,12.0,4564,9.999999999999346e-267,0.00999999999999087,16,73,928
267,2,"[-0.35729, -0.41886, -0.9454, -0.82225, 0.10768, 0.162, -0.705, 0.8, 1.0, -0.0858]",2929,1162,12.0,4571,9.999999999999346e-268,0.009999999999991783,16,69,885
268,2,"[-0.35918, -0.42523, -0.9463, -0.8142, 0.09584, 0.217, -0.707, 0.8, 1.0, -0.0908]",2870,1217,12.0,4546,9.999999999999339e-269,0.009999999999992605,16,65,879
269,2,"[-0.35619, -0.41441, -0.94895, -0.8325, 0.12012, 0.094, -0.72767, 0.8, 1.0, -0.0918]",3077,1094,12.0,4541,9.999999999999334e-270,0.009999999999993344,16,68,817
270,2,"[-0.35758, -0.42016, -0.949, -0.82385, 0.10868, 0.154, -0.721, 0.8, 1.0, -0.0904]",3051,1154,12.0,4548,9.999999999999324e-271,0.00999999999999401,16,61,837
271,2,"[-0.35998, -0.42749, -0.94725, -0.81225, 0.09228, 0.234, -0.70133, 0.8, 1.0, -0.094]",2922,1234,12.0,4530,9.999999999999326e-272,0.009999999999994609,16,53,896
272,2,"[-0.36016, -0.42461, -0.9457, -0.8168, 0.09648, 0.202, -0.696, 0.8, 1.0, -0.104]",3031,1202,12.0,4480,9.999999999999318e-273,0.009999999999995148,16,58,912
273,2,"[-0.36004, -0.42404, -0.9438, -0.8158, 0.09572, 0.209, -0.68233, 0.8, 1.0, -0.101]",2889,1209,12.0,4495,9.999999999999311e-274,0.009999999999995634,16,57,953
274,2,"[-0.35929, -0.42141, -0.94875, -0.8245, 0.10592, 0.154, -0.70633, 0.8, 1.0, -0.1068]",3055,1154,12.0,4466,9.999999999999313e-275,0.009999999999996071,16,48,881
275,2,"[-0.36037, -0.42605, -0.95125, -0.8199, 0.09916, 0.187, -0.716, 0.8, 1.0, -0.109]",3085,1187,12.0,4455,9.999999999999308e-276,0.009999999999996463,16,41,852
276,2,"[-0.35974, -0.42325, -0.94745, -0.82045, 0.10096, 0.181, -0.69767, 0.8, 1.0, -0.1046]",3003,1181,12.0,4477,9.999999999999312e-277,0.009999999999996817,16,48,907
277,2,"[-0.36046, -0.42546, -0.9482, -0.8182, 0.09728, 0.196, -0.70267, 0.8, 1.0, -0.108]",3033,1196,12.0,4460,9.99999999999931e-278,0.009999999999997136,16,48,892
278,2,"[-0.35546, -0.41119, -0.9465, -0.83505, 0.12412, 0.079, -0.70533, 0.8, 1.0, -0.088]",3028,1079,12.0,4560,9.999999999999312e-279,0.009999999999997422,16,62,884
279,2,"[-0.35588, -0.4145, -0.9508, -0.83355, 0.1218, 0.094, -0.719, 0.8, 1.0, -0.0876]",3100,1094,12.0,4562,9.999999999999306e-280,0.009999999999997681,16,47,843
280,2,"[-0.35721, -0.41648, -0.94925, -0.8307, 0.11628, 0.112, -0.71167, 0.8, 1.0, -0.0966]",3109,1112,12.0,4517,9.99999999999931e-281,0.009999999999997913,16,50,865
281,2,"[-0.35744, -0.41604, -0.944, -0.8268, 0.11192, 0.135, -0.68567, 0.8, 1.0, -0.0936]",3022,1135,12.0,4532,9.999999999999312e-282,0.009999999999998122,16,59,943
282,2,"[-0.36056, -0.42809, -0.94385, -0.8088, 0.08768, 0.256, -0.68167, 0.8, 1.0, -0.0944]",2891,1256,12.0,4528,9.999999999999312e-283,0.009999999999998309,16,56,955
283,2,"[-0.36003, -0.42831, -0.9457, -0.80915, 0.08908, 0.255, -0.69, 0.8, 1.0, -0.0892]",2839,1255,12.0,4554,9.999999999999301e-284,0.009999999999998479,16,52,930
284,2,"[-0.35755, -0.4182, -0.94905, -0.82775, 0.11264, 0.133, -0.70633, 0.8, 1.0, -0.0946]",3007,1133,12.0,4527,9.999999999999303e-285,0.009999999999998632,16,46,881
285,2,"[-0.36001, -0.42582, -0.94755, -0.81595, 0.09592, 0.209, -0.70433, 0.8, 1.0, -0.1006]",2993,1209,12.0,4497,9.999999999999297e-286,0.009999999999998769,16,54,887
286,2,"[-0.36138, -0.42822, -0.94505, -0.81135, 0.0886, 0.235, -0.70167, 0.8, 1.0, -0.1084]",2981,1235,12.0,4458,9.999999999999297e-287,0.009999999999998892,16,68,895
287,2,"[-0.35849, -0.42156, -0.94685, -0.8207, 0.10372, 0.172, -0.71567, 0.8, 1.0, -0.0954]",3004,1172,12.0,4523,9.99999999999929e-288,0.009999999999999003,16,70,853
288,2,"[-0.35964, -0.42444, -0.9476, -0.818, 0.09872, 0.196, -0.70267, 0.8, 1.0, -0.1]",2986,1196,12.0,4500,9.999999999999284e-289,0.009999999999999103,16,52,892
289,2,"[-0.36003, -0.4234, -0.9446, -0.81785, 0.0978, 0.191, -0.70067, 0.8, 1.0, -0.106]",3014,1191,12.0,4470,9.999999999999273e-290,0.009999999999999194,16,70,898
290,2,"[-0.36079, -0.42666, -0.94685, -0.8151, 0.09352, 0.209, -0.71667, 0.8, 1.0, -0.1092]",3024,1209,12.0,4454,9.999999999999269e-291,0.009999999999999273,16,71,850
291,2,"[-0.36142, -0.42915, -0.9471, -0.81165, 0.0888, 0.236, -0.70633, 0.8, 1.0, -0.1082]",2986,1236,12.0,4459,9.999999999999272e-292,0.009999999999999346,16,59,881
292,2,"[-0.35841, -0.41858, -0.94985, -0.8295, 0.11268, 0.118, -0.72167, 0.8, 1.0, -0.1074]",3103,1118,12.0,4463,9.999999999999275e-293,0.009999999999999412,16,56,835
293,2,"[-0.35881, -0.41875, -0.94695, -0.82705, 0.10944, 0.135, -0.70033, 0.8, 1.0, -0.107]",3080,1135,12.0,4465,9.999999999999277e-294,0.009999999999999471,16,54,899
294,2,"[-0.35947, -0.42207, -0.9469, -0.8217, 0.10276, 0.172, -0.696, 0.8, 1.0, -0.1042]",3030,1172,12.0,4479,9.999999999999272e-295,0.009999999999999523,16,50,912
295,2,"[-0.36283, -0.4313, -0.94705, -0.8101, 0.08444, 0.252, -0.689, 0.8, 1.0, -0.1174]",3003,1252,12.0,4413,9.999999999999268e-296,0.009999999999999572,16,42,933
296,2,"[-0.36021, -0.42454, -0.94535, -0.8167, 0.09628, 0.204, -0.68967, 0.8, 1.0, -0.1038]",2963,1204,12.0,4481,9.999999999999264e-297,0.009999999999999615,16,54,931
297,2,"[-0.35957, -0.42277, -0.9475, -0.8211, 0.10196, 0.178, -0.694, 0.8, 1.0, -0.1034]",3007,1178,12.0,4483,9.999999999999259e-298,0.009999999999999653,16,44,918
298,2,"[-0.35956, -0.42166, -0.94665, -0.82245, 0.10332, 0.166, -0.69733, 0.8, 1.0, -0.1068]",3055,1166,12.0,4466,9.999999999999259e-299,0.009999999999999688,16,53,908
299,2,"[-0.36064, -0.42529, -0.94655, -0.81725, 0.09596, 0.2, -0.69867, 0.8, 1.0, -0.1092]",3027,1200,12.0,4454,9.999999999999259e-300,0.00999999999999972,16,55,904
300,2,"[-0.36088, -0.42478, -0.94635, -0.81855, 0.0968, 0.194, -0.68933, 0.8, 1.0, -0.1126]",2994,1194,12.0,4437,9.999999999999256e-301,0.009999999999999747,16,47,932
301,2,"[-0.35895, -0.41725, -0.94525, -0.82865, 0.11076, 0.123, -0.693, 0.8, 1.0, -0.1116]",3067,1123,12.0,4442,9.999999999999253e-302,0.009999999999999773,16,58,921
302,2,"[-0.35892, -0.42003, -0.94525, -0.82305, 0.1052, 0.161, -0.691, 0.8, 1.0, -0.1018]",3013,1161,12.0,4491,9.999999999999248e-303,0.009999999999999796,16,56,927
303,2,"[-0.35862, -0.41915, -0.9455, -0.82445, 0.1072, 0.149, -0.70067, 0.8, 1.0, -0.1022]",3040,1149,12.0,4489,9.999999999999243e-304,0.009999999999999816,16,64,898
304,2,"[-0.3572, -0.41458, -0.944, -0.82925, 0.11484, 0.119, -0.68467, 0.8, 1.0, -0.0952]",2993,1119,12.0,4524,9.999999999999237e-305,0.009999999999999835,16,58,946
305,2,"[-0.35756, -0.41838, -0.9444, -0.82275, 0.10764, 0.162, -0.68833, 0.8, 1.0, -0.088]",2890,1162,12.0,4560,9.999999999999235e-306,0.009999999999999853,16,59,935
306,2,"[-0.35706, -0.4198, -0.94665, -0.82115, 0.10704, 0.171, -0.70833, 0.8, 1.0, -0.081]",2911,1171,12.0,4595,9.999999999999227e-307,0.009999999999999867,16,64,875
307,2,"[-0.35696, -0.42056, -0.94835, -0.82115, 0.10724, 0.172, -0.71667, 0.8, 1.0, -0.0796]",2908,1172,12.0,4602,9.99999999999923e-308,0.00999999999999988,16,61,850
308,2,"[-0.35708, -0.41965, -0.9513, -0.82615, 0.112, 0.143, -0.72333, 0.8, 1.0, -0.0874]",3003,1143,12.0,4563,9.99999999999922e-309,0.009999999999999893,16,48,830
309,2,"[-0.3562, -0.41508, -0.949, -0.83125, 0.11884, 0.104, -0.723, 0.8, 1.0, -0.0892]",3072,1104,12.0,4554,9.99999999999923e-310,0.009999999999999903,16,63,831
310,2,"[-0.3586, -0.42283, -0.94625, -0.8178, 0.1006, 0.193, -0.70667, 0.8, 1.0, -0.091]",2976,1193,12.0,4545,9.999999999999e-311,0.009999999999999913,16,65,880
311,2,"[-0.35964, -0.42655, -0.94445, -0.81065, 0.09136, 0.243, -0.68767, 0.8, 1.0, -0.0886]",2857,1243,12.0,4557,1e-311,0.009999999999999922,16,58,937
312,2,"[-0.35896, -0.42418, -0.9438, -0.81335, 0.09544, 0.223, -0.68933, 0.8, 1.0, -0.087]",2847,1223,12.0,4565,1e-312,0.009999999999999929,16,64,932
313,2,"[-0.35977, -0.42588, -0.94395, -0.81175, 0.0922, 0.237, -0.68033, 0.8, 1.0, -0.0912]",2818,1237,12.0,4544,1e-313,0.009999999999999936,16,54,959
314,2,"[-0.3596, -0.42444, -0.94605, -0.81635, 0.09716, 0.203, -0.70433, 0.8, 1.0, -0.0984]",2953,1203,12.0,4508,1e-314,0.009999999999999943,16,64,887
315,2,"[-0.35942, -0.4222, -0.947, -0.82145, 0.1026, 0.168, -0.71367, 0.8, 1.0, -0.1056]",3035,1168,12.0,4472,1e-315,0.009999999999999948,16,67,859
316,2,"[-0.35891, -0.41982, -0.94555, -0.82375, 0.10592, 0.152, -0.706, 0.8, 1.0, -0.1046]",3031,1152,12.0,4477,1e-316,0.009999999999999953,16,69,882
317,2,"[-0.35656, -0.41491, -0.9499, -0.8332, 0.12008, 0.093, -0.723, 0.8, 1.0, -0.0952]",3096,1093,12.0,4524,1e-317,0.009999999999999959,16,57,831
318,2,"[-0.35598, -0.41616, -0.94995, -0.8296, 0.11764, 0.119, -0.71733, 0.8, 1.0, -0.0826]",3031,1119,12.0,4587,1e-318,0.009999999999999962,16,51,848
319,2,"[-0.35853, -0.42353, -0.94995, -0.81995, 0.10288, 0.186, -0.70933, 0.8, 1.0, -0.091]",3018,1186,12.0,4545,1e-319,0.009999999999999966,16,43,872
320,2,"[-0.3599, -0.42695, -0.9481, -0.814, 0.0942, 0.228, -0.69, 0.8, 1.0, -0.0938]",2935,1228,12.0,4531,1e-320,0.009999999999999969,16,36,930
321,2,"[-0.35691, -0.41911, -0.94945, -0.82505, 0.11124, 0.155, -0.697, 0.8, 1.0, -0.082]",2917,1155,12.0,4590,1e-321,0.009999999999999972,16,34,909
322,2,"[-0.3558, -0.41444, -0.94805, -0.83075, 0.11916, 0.112, -0.70267, 0.8, 1.0, -0.0824]",2992,1112,12.0,4588,1e-322,0.009999999999999976,16,49,892
323,2,"[-0.35699, -0.41824, -0.94625, -0.82375, 0.10976, 0.155, -0.70167, 0.8, 1.0, -0.0842]",2956,1155,12.0,4579,1e-323,0.009999999999999978,16,60,895
324,2,"[-0.35528, -0.41206, -0.9452, -0.83165, 0.12108, 0.104, -0.68967, 0.8, 1.0, -0.0796]",2951,1104,12.0,4602,0.0,0.00999999999999998,16,55,931
325,2,"[-0.35727, -0.42069, -0.9461, -0.81925, 0.10472, 0.187, -0.69467, 0.8, 1.0, -0.0786]",2886,1187,12.0,4607,0.0,0.009999999999999981,16,54,916
326,2,"[-0.36045, -0.42843, -0.94225, -0.8063, 0.0854, 0.271, -0.676, 0.8, 1.0, -0.0898]",2809,1271,12.0,4551,0.0,0.009999999999999983,16,61,972
327,2,"[-0.35985, -0.42603, -0.94545, -0.8131, 0.0934, 0.225, -0.69933, 0.8, 1.0, -0.0954]",2911,1225,12.0,4523,0.0,0.009999999999999985,16,63,902
328,2,"[-0.35781, -0.41841, -0.94675, -0.82555, 0.10992, 0.147, -0.693, 0.8, 1.0, -0.0938]",2982,1147,12.0,4531,0.0,0.009999999999999986,16,48,921
329,2,"[-0.36089, -0.42896, -0.9462, -0.81005, 0.08828, 0.25, -0.69033, 0.8, 1.0, -0.0988]",2896,1250,12.0,4506,0.0,0.009999999999999988,16,49,929
330,2,"[-0.36059, -0.42799, -0.9469, -0.8121, 0.09092, 0.237, -0.693, 0.8, 1.0, -0.099]",2922,1237,12.0,4505,0.0,0.00999999999999999,16,47,921
331,2,"[-0.36035, -0.42748, -0.9478, -0.81355, 0.09284, 0.227, -0.7, 0.8, 1.0, -0.0992]",2939,1227,12.0,4504,0.0,0.009999999999999992,16,48,900
332,2,"[-0.36106, -0.42864, -0.9456, -0.81045, 0.08832, 0.247, -0.68733, 0.8, 1.0, -0.1014]",2865,1247,12.0,4493,0.0,0.009999999999999992,16,50,938
333,2,"[-0.36067, -0.42644, -0.9488, -0.81725, 0.09592, 0.203, -0.70467, 0.8, 1.0, -0.1082]",3045,1203,12.0,4459,0.0,0.009999999999999992,16,46,886
334,2,"[-0.35805, -0.41928, -0.94835, -0.8259, 0.1098, 0.142, -0.71167, 0.8, 1.0, -0.0978]",3054,1142,12.0,4511,0.0,0.009999999999999992,16,56,865
335,2,"[-0.35937, -0.42332, -0.9498, -0.8219, 0.10316, 0.173, -0.70833, 0.8, 1.0, -0.1026]",3063,1173,12.0,4487,0.0,0.009999999999999992,16,43,875
336,2,"[-0.35705, -0.41622, -0.94685, -0.8285, 0.1144, 0.124, -0.70367, 0.8, 1.0, -0.0924]",3036,1124,12.0,4538,0.0,0.009999999999999992,16,58,889
337,2,"[-0.35581, -0.41494, -0.94415, -0.8259, 0.11428, 0.143, -0.68067, 0.8, 1.0, -0.075]",2895,1143,12.0,4625,0.0,0.009999999999999992,16,53,958
338,2,"[-0.35818, -0.42156, -0.9448, -0.81805, 0.10168, 0.195, -0.686, 0.8, 1.0, -0.0858]",2894,1195,12.0,4571,0.0,0.009999999999999992,16,54,942
339,2,"[-0.35898, -0.424, -0.9476, -0.81755, 0.0996, 0.199, -0.70267, 0.8, 1.0, -0.0926]",2924,1199,12.0,4537,0.0,0.009999999999999992,16,52,892
340,2,"[-0.35867, -0.42324, -0.9484, -0.81925, 0.10192, 0.189, -0.704, 0.8, 1.0, -0.0918]",2965,1189,12.0,4541,0.0,0.009999999999999992,16,48,888
341,2,"[-0.35786, -0.41938, -0.948, -0.82495, 0.10924, 0.151, -0.70133, 0.8, 1.0, -0.0932]",2986,1151,12.0,4534,0.0,0.009999999999999992,16,48,896
342,2,"[-0.3589, -0.42298, -0.94915, -0.821, 0.1032, 0.176, -0.713, 0.8, 1.0, -0.0976]",3014,1176,12.0,4512,0.0,0.009999999999999992,16,52,861
343,2,"[-0.35964, -0.42564, -0.9482, -0.8162, 0.09692, 0.21, -0.70067, 0.8, 1.0, -0.0962]",2970,1210,12.0,4519,0.0,0.009999999999999992,16,46,898
344,2,"[-0.36049, -0.42677, -0.94645, -0.8139, 0.09292, 0.224, -0.693, 0.8, 1.0, -0.1014]",2950,1224,12.0,4493,0.0,0.009999999999999992,16,50,921
345,2,"[-0.35946, -0.42471, -0.94715, -0.81665, 0.09772, 0.206, -0.69667, 0.8, 1.0, -0.0956]",2937,1206,12.0,4522,0.0,0.009999999999999992,16,49,910
346,2,"[-0.35857, -0.42085, -0.94685, -0.8223, 0.10516, 0.167, -0.69867, 0.8, 1.0, -0.0966]",2972,1167,12.0,4517,0.0,0.009999999999999992,16,53,904
347,2,"[-0.35982, -0.42555, -0.9511, -0.81965, 0.1, 0.188, -0.717, 0.8, 1.0, -0.1034]",3047,1188,12.0,4483,0.0,0.009999999999999992,16,43,849
348,2,"[-0.35864, -0.42051, -0.9489, -0.82515, 0.10788, 0.152, -0.70033, 0.8, 1.0, -0.1004]",3060,1152,12.0,4498,0.0,0.009999999999999992,16,41,899
349,2,"[-0.35817, -0.41967, -0.9467, -0.8237, 0.10736, 0.161, -0.68767, 0.8, 1.0, -0.0936]",2961,1161,12.0,4532,0.0,0.009999999999999992,16,43,937
350,2,"[-0.35909, -0.42379, -0.9467, -0.8173, 0.09912, 0.204, -0.68667, 0.8, 1.0, -0.092]",2921,1204,12.0,4540,0.0,0.009999999999999992,16,42,940
351,2,"[-0.35797, -0.41909, -0.9451, -0.82285, 0.10692, 0.161, -0.694, 0.8, 1.0, -0.0924]",2935,1161,12.0,4538,0.0,0.009999999999999992,16,60,918
352,2,"[-0.35849, -0.42114, -0.9462, -0.8209, 0.10392, 0.173, -0.70433, 0.8, 1.0, -0.0948]",2971,1173,12.0,4526,0.0,0.009999999999999992,16,63,887
353,2,"[-0.35945, -0.42405, -0.9485, -0.8193, 0.1004, 0.185, -0.71567, 0.8, 1.0, -0.1012]",3027,1185,12.0,4494,0.0,0.009999999999999992,16,59,853
354,2,"[-0.35891, -0.42166, -0.94945, -0.82395, 0.10612, 0.156, -0.716, 0.8, 1.0, -0.1028]",3074,1156,12.0,4486,0.0,0.009999999999999992,16,53,852
355,2,"[-0.35809, -0.41794, -0.9482, -0.8285, 0.11232, 0.128, -0.70067, 0.8, 1.0, -0.1012]",3055,1128,12.0,4494,0.0,0.009999999999999992,16,46,898
356,2,"[-0.35674, -0.41626, -0.94825, -0.8292, 0.11572, 0.125, -0.696, 0.8, 1.0, -0.0882]",2986,1125,12.0,4559,0.0,0.009999999999999992,16,41,912
357,2,"[-0.35953, -0.42158, -0.944, -0.8199, 0.10084, 0.181, -0.68567, 0.8, 1.0, -0.103]",2955,1181,12.0,4485,0.0,0.009999999999999992,16,59,943
358,2,"[-0.35966, -0.42321, -0.94325, -0.81615, 0.09684, 0.209, -0.67167, 0.8, 1.0, -0.0968]",2856,1209,12.0,4516,0.0,0.009999999999999992,16,50,985
359,2,"[-0.35596, -0.41524, -0.94655, -0.828, 0.11608, 0.13, -0.69367, 0.8, 1.0, -0.0796]",2902,1130,12.0,4602,0.0,0.009999999999999992,16,50,919
360,2,"[-0.35604, -0.41489, -0.9467, -0.829, 0.11692, 0.12, -0.70467, 0.8, 1.0, -0.0834]",2965,1120,12.0,4583,0.0,0.009999999999999992,16,60,886
361,2,"[-0.35528, -0.41324, -0.94755, -0.83165, 0.12108, 0.101, -0.71433, 0.8, 1.0, -0.0808]",3012,1101,12.0,4596,0.0,0.009999999999999992,16,64,857
362,2,"[-0.35843, -0.424, -0.94665, -0.8155, 0.09864, 0.209, -0.70733, 0.8, 1.0, -0.0852]",2954,1209,12.0,4574,0.0,0.009999999999999992,16,63,878
363,2,"[-0.35866, -0.42651, -0.9463, -0.8106, 0.09328, 0.246, -0.692, 0.8, 1.0, -0.0776]",2809,1246,12.0,4612,0.0,0.009999999999999992,16,50,924
